
2023-12-05,1345,tue,intraday,buy,100,AAL,atLimit,13.13,Pday,buysigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,14.05,13.82,13.58,13.26,12.49,13.02,12.70,12.46,p-S1=,0.11,
2023-12-05,1545,tue,intraday,buy,100,AAL,atLimit,13.11,Pday,buysigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,14.05,13.82,13.58,13.26,12.49,13.02,12.70,12.46,p-S1=,0.09,
2023-12-06,1100,wed,intraday,sell,100,AAL,atLimit,13.66,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,13.57,13.43,13.28,13.15,12.81,13.00,12.87,12.72,p3-R1=,0.38,
2023-12-07,1000,thu,intraday,buy,100,AAL,atLimit,13.90,Pday,buysigcnt,8,15min,R3R2R1_P_P3_S1S2S3=,14.14,13.92,13.70,13.52,13.08,13.30,13.12,12.90,p-S1=,0.60,
2023-12-07,1515,thu,intraday,sell,100,AAL,atLimit,13.92,P3day,sellsigcnt,9,15min,R3R2R1_P_P3_S1S2S3=,14.14,13.92,13.70,13.52,13.08,13.30,13.12,12.90,p3-R1=,0.22,
2023-12-08,1315,fri,intraday,buy,100,AAL,atLimit,13.82,Pday,buysigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,14.62,14.39,14.15,13.92,13.31,13.68,13.45,13.21,p-S1=,0.13,
2023-12-08,1530,fri,intraday,buy,100,AAL,atLimit,13.74,Pday,buysigcnt,6,15min,R3R2R1_P_P3_S1S2S3=,14.62,14.39,14.15,13.92,13.31,13.68,13.45,13.21,p-S1=,0.06,
2023-12-12,1430,tue,intraday,sell,100,AAL,atLimit,14.14,P3day,sellsigcnt,21,15min,R3R2R1_P_P3_S1S2S3=,13.97,13.89,13.81,13.71,13.75,13.63,13.53,13.45,p3-R1=,0.33,
2023-12-13,1100,wed,intraday,buy,100,AAL,atLimit,13.81,Pday,buysigcnt,12,15min,R3R2R1_P_P3_S1S2S3=,14.56,14.39,14.21,14.01,13.82,13.83,13.63,13.45,p-S1=,-0.02,
2023-11-29,1400,wed,intraday,sell,100,AA,atLimit,26.70,P3day,sellsigcnt,7,15min,R3R2R1_P_P3_S1S2S3=,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,p3-R1=,27.70,
